reg,libelle_reg,libelle_dep,jour,dom_tom,incid_tous,incid_70+,rea%,rea%_dep,niveau_global
11,Île-de-France,Paris,2020-10-14,False,442.81,212.95999999999995,45.16,34.19,Alerte maximale
11,Île-de-France,Paris,2020-10-15,False,442.49,223.60999999999996,46.82,33.93,Alerte maximale
11,Île-de-France,Paris,2020-10-16,False,448.66,229.47999999999996,46.38,32.65,Alerte maximale
11,Île-de-France,Paris,2020-10-17,False,453.47,238.28999999999996,48.47,36.25,Alerte maximale
11,Île-de-France,Paris,2020-10-18,False,453.24,237.18999999999997,50.04,37.28,Alerte maximale
11,Île-de-France,Paris,2020-10-19,False,462.77,257.02,53.79,39.07,Alerte maximale
11,Île-de-France,Paris,2020-10-20,False,483.77,272.79999999999995,57.19,40.62,Alerte maximale
11,Île-de-France,Paris,2020-10-21,False,511.35,294.46,58.06,43.19,Alerte maximale
11,Île-de-France,Paris,2020-10-22,False,539.24,316.48999999999995,60.68,44.22,État urgence sanitaire
11,Île-de-France,Paris,2020-10-23,False,561.87,337.41999999999996,63.12,44.47,État urgence sanitaire
11,Île-de-France,Paris,2020-10-24,False,574.44,346.59999999999997,63.56,46.53,État urgence sanitaire
11,Île-de-France,Paris,2020-10-25,False,576.93,353.21,65.04,47.81,État urgence sanitaire
11,Île-de-France,Paris,2020-10-26,False,601.92,370.47,67.92,48.59,État urgence sanitaire
11,Île-de-France,Paris,2020-10-27,False,606.55,368.27000000000004,72.28,55.27,État urgence sanitaire
11,Île-de-France,Paris,2020-10-28,False,593.35,376.72,73.58,56.3,État urgence sanitaire
11,Île-de-France,Paris,2020-10-29,False,568.86,375.61,73.84,57.58,État urgence sanitaire
11,Île-de-France,Paris,2020-10-30,False,548.4,374.51,78.73,64.01,État urgence sanitaire
11,Île-de-France,Paris,2020-10-31,False,537.38,381.84999999999997,77.59,62.47,État urgence sanitaire
11,Île-de-France,Paris,2020-11-01,False,533.57,378.53999999999996,79.34,65.04,État urgence sanitaire
11,Île-de-France,Paris,2020-11-02,False,495.83,356.87999999999994,83.0,67.87,État urgence sanitaire
11,Île-de-France,Paris,2020-11-03,False,458.41,352.46999999999997,85.35,69.92,État urgence sanitaire
11,Île-de-France,Paris,2020-11-04,False,421.95,329.7,89.36,71.21,État urgence sanitaire
11,Île-de-France,Paris,2020-11-05,False,386.34,314.65000000000003,89.63,69.41,État urgence sanitaire
11,Île-de-France,Paris,2020-11-06,False,350.6,298.86,89.54,70.69,État urgence sanitaire
11,Île-de-France,Paris,2020-11-07,False,327.02,274.63000000000005,89.1,74.81,État urgence sanitaire
11,Île-de-France,Paris,2020-11-08,False,320.03,270.5900000000001,92.41,75.84,État urgence sanitaire
11,Île-de-France,Paris,2020-11-09,False,278.26,248.92000000000007,95.03,81.23,État urgence sanitaire
11,Île-de-France,Paris,2020-11-10,False,247.1,240.85000000000005,96.69,80.21,Alerte renforcée
11,Île-de-France,Paris,2020-11-11,False,200.02,204.50000000000006,97.04,81.49,Alerte renforcée
11,Île-de-France,Paris,2020-11-12,False,186.69,200.83000000000007,98.78,83.29,Alerte renforcée
11,Île-de-France,Paris,2020-11-13,,,,98.69,84.06,
11,Île-de-France,Paris,2020-11-14,,,,98.17,83.8,
11,Île-de-France,Paris,2020-11-15,,,,96.08,83.03,
32,Hauts-de-France,Pas-de-Calais,2020-03-18,,,,19.86,10.59,
32,Hauts-de-France,Pas-de-Calais,2020-03-19,,,,23.97,12.94,
32,Hauts-de-France,Pas-de-Calais,2020-03-20,,,,30.82,23.53,
32,Hauts-de-France,Pas-de-Calais,2020-03-21,,,,32.88,21.18,
32,Hauts-de-France,Pas-de-Calais,2020-03-22,,,,34.47,23.53,
32,Hauts-de-France,Pas-de-Calais,2020-03-23,,,,42.69,32.94,
32,Hauts-de-France,Pas-de-Calais,2020-03-24,,,,47.49,40.0,
32,Hauts-de-France,Pas-de-Calais,2020-03-25,,,,56.39,47.06,
32,Hauts-de-France,Pas-de-Calais,2020-03-26,,,,61.87,50.59,
32,Hauts-de-France,Pas-de-Calais,2020-03-27,,,,68.72,51.76,
32,Hauts-de-France,Pas-de-Calais,2020-03-28,,,,75.11,63.53,
32,Hauts-de-France,Pas-de-Calais,2020-03-29,,,,79.45,68.24,
32,Hauts-de-France,Pas-de-Calais,2020-03-30,,,,91.32,88.24,
32,Hauts-de-France,Pas-de-Calais,2020-03-31,,,,102.51,98.82,
32,Hauts-de-France,Pas-de-Calais,2020-04-01,,,,108.68,109.41,
32,Hauts-de-France,Pas-de-Calais,2020-04-02,,,,117.81,116.47,
32,Hauts-de-France,Pas-de-Calais,2020-04-03,,,,124.2,136.47,
32,Hauts-de-France,Pas-de-Calais,2020-04-04,,,,127.4,143.53,
32,Hauts-de-France,Pas-de-Calais,2020-04-05,,,,130.14,143.53,
32,Hauts-de-France,Pas-de-Calais,2020-04-06,,,,128.77,144.71,
32,Hauts-de-France,Pas-de-Calais,2020-04-07,,,,132.42,144.71,
32,Hauts-de-France,Pas-de-Calais,2020-04-08,,,,130.14,140.0,
32,Hauts-de-France,Pas-de-Calais,2020-04-09,,,,131.74,148.24,
32,Hauts-de-France,Pas-de-Calais,2020-04-10,,,,128.31,122.35,
32,Hauts-de-France,Pas-de-Calais,2020-04-11,,,,124.66,115.29,
32,Hauts-de-France,Pas-de-Calais,2020-04-12,,,,124.43,111.76,
32,Hauts-de-France,Pas-de-Calais,2020-04-13,,,,123.06,108.24,
32,Hauts-de-France,Pas-de-Calais,2020-04-14,,,,121.92,114.12,
32,Hauts-de-France,Pas-de-Calais,2020-04-15,,,,121.0,122.35,
32,Hauts-de-France,Pas-de-Calais,2020-04-16,,,,114.61,109.41,
32,Hauts-de-France,Pas-de-Calais,2020-04-17,,,,112.33,103.53,
32,Hauts-de-France,Pas-de-Calais,2020-04-18,,,,107.99,95.29,
32,Hauts-de-France,Pas-de-Calais,2020-04-19,,,,107.31,95.29,
32,Hauts-de-France,Pas-de-Calais,2020-04-20,,,,107.76,100.0,
32,Hauts-de-France,Pas-de-Calais,2020-04-21,,,,102.05,98.82,
32,Hauts-de-France,Pas-de-Calais,2020-04-22,,,,96.8,89.41,
32,Hauts-de-France,Pas-de-Calais,2020-04-23,,,,95.43,80.0,
32,Hauts-de-France,Pas-de-Calais,2020-04-24,,,,92.69,80.0,
32,Hauts-de-France,Pas-de-Calais,2020-04-25,,,,88.13,75.29,
32,Hauts-de-France,Pas-de-Calais,2020-04-26,,,,88.36,71.76,
32,Hauts-de-France,Pas-de-Calais,2020-04-27,,,,88.58,81.18,
32,Hauts-de-France,Pas-de-Calais,2020-04-28,,,,88.36,78.82,
32,Hauts-de-France,Pas-de-Calais,2020-04-29,,,,83.56,75.29,
32,Hauts-de-France,Pas-de-Calais,2020-04-30,,,,81.96,81.18,
32,Hauts-de-France,Pas-de-Calais,2020-05-01,,,,79.0,77.65,
32,Hauts-de-France,Pas-de-Calais,2020-05-02,,,,78.77,80.0,
32,Hauts-de-France,Pas-de-Calais,2020-05-03,,,,79.45,80.0,
32,Hauts-de-France,Pas-de-Calais,2020-05-04,,,,78.54,77.65,
32,Hauts-de-France,Pas-de-Calais,2020-05-05,,,,68.49,78.82,
32,Hauts-de-France,Pas-de-Calais,2020-05-06,,,,60.27,77.65,
32,Hauts-de-France,Pas-de-Calais,2020-05-07,,,,55.25,69.41,
32,Hauts-de-France,Pas-de-Calais,2020-05-08,,,,50.91,65.88,
32,Hauts-de-France,Pas-de-Calais,2020-05-09,,,,50.91,65.88,
32,Hauts-de-France,Pas-de-Calais,2020-05-10,,,,50.23,64.71,
32,Hauts-de-France,Pas-de-Calais,2020-05-11,,,,51.14,64.71,
32,Hauts-de-France,Pas-de-Calais,2020-05-12,,,,50.46,65.88,
32,Hauts-de-France,Pas-de-Calais,2020-05-13,,,,47.49,61.18,
32,Hauts-de-France,Pas-de-Calais,2020-05-14,,,,45.89,58.82,
32,Hauts-de-France,Pas-de-Calais,2020-05-15,,,,43.38,50.59,
32,Hauts-de-France,Pas-de-Calais,2020-05-16,,,,42.47,49.41,
32,Hauts-de-France,Pas-de-Calais,2020-05-17,,,,41.55,48.24,
32,Hauts-de-France,Pas-de-Calais,2020-05-18,,,,41.1,47.06,
32,Hauts-de-France,Pas-de-Calais,2020-05-19,False,4.97,,38.58,44.71,
32,Hauts-de-France,Pas-de-Calais,2020-05-20,False,5.5,,37.21,42.35,
32,Hauts-de-France,Pas-de-Calais,2020-05-21,False,4.7,,36.53,45.88,
32,Hauts-de-France,Pas-de-Calais,2020-05-22,False,5.3,,36.76,48.24,
32,Hauts-de-France,Pas-de-Calais,2020-05-23,False,5.5,,35.62,45.88,
32,Hauts-de-France,Pas-de-Calais,2020-05-24,False,5.64,,34.93,43.53,
32,Hauts-de-France,Pas-de-Calais,2020-05-25,False,4.77,,34.25,45.88,
32,Hauts-de-France,Pas-de-Calais,2020-05-26,False,4.9,,32.88,40.0,
32,Hauts-de-France,Pas-de-Calais,2020-05-27,False,4.03,,30.82,40.0,
32,Hauts-de-France,Pas-de-Calais,2020-05-28,False,4.3,,29.91,41.18,
32,Hauts-de-France,Pas-de-Calais,2020-05-29,False,3.76,,29.22,42.35,
32,Hauts-de-France,Pas-de-Calais,2020-05-30,False,3.76,,28.54,41.18,
32,Hauts-de-France,Pas-de-Calais,2020-05-31,False,3.49,,28.08,40.0,
32,Hauts-de-France,Pas-de-Calais,2020-06-01,False,3.09,,27.85,40.0,
32,Hauts-de-France,Pas-de-Calais,2020-06-02,False,2.82,,26.26,37.65,
32,Hauts-de-France,Pas-de-Calais,2020-06-03,False,3.56,,25.11,36.47,
32,Hauts-de-France,Pas-de-Calais,2020-06-04,False,4.97,,25.8,37.65,
32,Hauts-de-France,Pas-de-Calais,2020-06-05,False,5.23,,24.2,37.65,
32,Hauts-de-France,Pas-de-Calais,2020-06-06,False,5.44,7.74,24.66,37.65,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-07,False,5.7,8.26,24.66,37.65,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-08,False,6.11,9.290000000000001,23.74,37.65,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-09,False,5.84,10.32,22.83,32.94,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-10,False,5.23,8.26,22.6,31.76,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-11,False,4.5,7.74,20.78,30.59,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-12,False,3.83,6.71,20.55,29.41,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-13,False,3.62,7.220000000000001,20.09,28.24,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-14,False,3.42,7.220000000000001,20.09,28.24,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-15,False,3.56,6.19,20.09,28.24,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-16,False,3.56,6.71,19.18,28.24,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-17,False,3.62,7.739999999999999,18.95,28.24,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-18,False,2.89,6.199999999999999,17.81,28.24,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-19,False,3.29,6.719999999999999,18.04,28.24,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-20,False,3.22,6.719999999999999,18.04,28.24,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-21,False,3.15,6.199999999999999,18.04,28.24,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-22,False,2.89,7.229999999999999,17.81,29.41,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-23,False,3.15,7.2299999999999995,17.35,28.24,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-24,False,2.89,5.6899999999999995,16.21,27.06,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-25,False,3.09,6.199999999999999,16.44,27.06,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-26,False,3.69,6.709999999999999,15.07,25.88,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-27,False,3.83,6.199999999999998,15.3,23.53,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-28,False,3.83,6.199999999999998,15.3,23.53,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-29,False,3.89,4.649999999999999,15.53,23.53,OK
32,Hauts-de-France,Pas-de-Calais,2020-06-30,False,3.42,3.6199999999999983,15.3,23.53,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-01,False,3.56,3.0999999999999983,15.53,23.53,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-02,False,3.89,3.099999999999998,14.84,21.18,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-03,False,3.56,2.589999999999998,14.38,20.0,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-04,False,3.56,2.589999999999998,14.16,21.18,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-05,False,3.56,2.589999999999998,14.16,21.18,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-06,False,3.49,3.6199999999999983,14.16,21.18,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-07,False,3.42,4.129999999999999,10.73,17.65,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-08,False,2.95,4.649999999999999,9.59,16.47,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-09,False,2.62,4.139999999999998,9.13,16.47,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-10,False,1.95,3.619999999999998,9.36,17.65,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-11,False,1.81,4.129999999999997,9.59,17.65,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-12,False,1.81,4.129999999999997,9.59,17.65,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-13,False,1.88,3.6199999999999966,10.5,17.65,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-14,False,1.61,2.5899999999999963,10.5,17.65,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-15,False,2.35,4.649999999999997,8.9,15.29,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-16,False,2.68,4.129999999999997,8.9,15.29,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-17,False,3.49,4.129999999999997,9.36,16.47,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-18,False,4.03,3.099999999999997,9.36,16.47,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-19,False,4.09,3.619999999999997,9.36,16.47,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-20,False,4.36,3.099999999999997,8.45,17.65,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-21,False,4.77,3.619999999999997,7.76,15.29,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-22,False,4.9,1.559999999999997,7.76,15.29,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-23,False,4.56,1.559999999999997,7.99,15.29,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-24,False,4.09,3.1099999999999968,7.31,14.12,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-25,False,3.69,3.629999999999997,7.53,15.29,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-26,False,3.69,3.629999999999997,7.53,15.29,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-27,False,3.96,6.209999999999997,8.45,16.47,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-28,False,4.03,5.689999999999998,7.99,15.29,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-29,False,4.56,6.719999999999997,8.22,15.29,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-30,False,6.44,8.269999999999998,8.68,15.29,OK
32,Hauts-de-France,Pas-de-Calais,2020-07-31,False,6.78,7.2399999999999975,8.45,15.29,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-01,False,6.98,6.719999999999997,9.36,14.12,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-02,False,7.05,6.719999999999997,9.82,14.12,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-03,False,7.72,5.689999999999998,9.59,11.76,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-04,False,8.46,6.719999999999998,9.82,11.76,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-05,False,8.12,7.229999999999998,9.82,11.76,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-06,False,7.18,8.259999999999998,9.13,10.59,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-07,False,7.45,9.799999999999999,9.36,10.59,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-08,False,7.58,10.319999999999999,10.05,10.59,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-09,False,7.52,9.799999999999999,10.05,10.59,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-10,False,8.59,9.799999999999999,10.27,11.76,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-11,False,8.26,10.83,10.5,12.94,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-12,False,8.32,10.83,10.27,12.94,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-13,False,8.46,10.31,9.82,12.94,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-14,False,10.0,13.41,9.59,12.94,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-15,False,9.6,12.89,9.82,12.94,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-16,False,9.66,12.89,9.82,12.94,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-17,False,9.46,13.92,9.59,11.76,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-18,False,10.47,13.92,8.45,11.76,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-19,False,11.34,12.889999999999999,8.68,10.59,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-20,False,12.28,13.919999999999998,8.68,11.76,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-21,False,12.35,10.819999999999999,7.99,11.76,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-22,False,13.02,10.819999999999999,7.99,11.76,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-23,False,13.02,11.339999999999998,8.22,11.76,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-24,False,13.22,10.819999999999999,7.99,10.59,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-25,False,13.69,10.309999999999999,8.22,12.94,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-26,False,14.3,10.83,8.22,12.94,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-27,False,16.78,9.290000000000001,7.31,10.59,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-28,False,17.25,9.81,7.31,10.59,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-29,False,19.46,12.39,7.53,10.59,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-30,False,19.87,12.9,7.53,10.59,OK
32,Hauts-de-France,Pas-de-Calais,2020-08-31,False,25.57,12.9,6.62,10.59,OK
32,Hauts-de-France,Pas-de-Calais,2020-09-01,False,32.82,14.96,6.39,11.76,OK
32,Hauts-de-France,Pas-de-Calais,2020-09-02,False,42.69,18.05,7.31,11.76,OK
32,Hauts-de-France,Pas-de-Calais,2020-09-03,False,53.96,28.36,7.53,10.59,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-04,False,66.78,33.510000000000005,7.76,10.59,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-05,False,72.82,35.06000000000001,7.76,9.41,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-06,False,73.69,34.03000000000001,7.76,9.41,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-07,False,87.99,42.28000000000001,8.68,10.59,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-08,False,100.67,45.37000000000001,8.68,11.76,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-09,False,106.04,45.37000000000001,8.22,14.12,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-10,False,108.46,39.180000000000014,8.68,14.12,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-11,False,105.84,36.09000000000002,8.9,14.12,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-12,False,104.36,38.66000000000002,9.13,15.29,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-13,False,103.49,40.210000000000015,9.13,15.29,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-14,False,104.16,41.24000000000001,9.13,17.65,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-15,False,103.76,48.980000000000004,10.73,20.0,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-16,False,107.32,53.620000000000005,11.87,24.71,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-17,False,109.13,60.84,11.87,25.88,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-18,False,114.1,68.58,12.79,24.71,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-19,False,115.17,64.97,12.56,24.71,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-20,False,116.04,66.0,12.56,24.71,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-21,False,115.44,71.67999999999999,13.24,25.88,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-22,False,111.61,64.97,13.7,22.35,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-23,False,108.73,64.46,16.21,22.35,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-24,False,104.9,63.94999999999999,17.12,23.53,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-25,False,105.77,69.61999999999999,19.41,27.06,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-26,False,103.89,77.35999999999999,21.46,30.59,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-27,False,103.56,77.35999999999999,21.69,28.24,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-28,False,100.07,70.64999999999999,23.06,24.71,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-29,False,100.94,79.93999999999998,24.43,24.71,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-09-30,False,101.95,85.08999999999999,24.66,23.53,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-10-01,False,106.18,86.11999999999999,27.63,23.53,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-10-02,False,112.89,86.63,28.54,25.88,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-10-03,False,115.24,83.02,28.54,28.24,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-10-04,False,115.24,83.53,29.0,29.41,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-10-05,False,126.58,89.72,30.14,29.41,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-10-06,False,133.29,96.42,30.37,35.29,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-10-07,False,140.34,107.77,29.0,28.24,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-10-08,False,148.86,112.41,28.54,24.71,Alerte
32,Hauts-de-France,Pas-de-Calais,2020-10-09,False,154.43,119.12,29.91,27.06,Alerte renforcée
32,Hauts-de-France,Pas-de-Calais,2020-10-10,False,163.02,130.98,30.59,28.24,Alerte renforcée
32,Hauts-de-France,Pas-de-Calais,2020-10-11,False,164.77,129.95,30.59,27.06,Alerte renforcée
32,Hauts-de-France,Pas-de-Calais,2020-10-12,False,178.73,146.97,32.42,28.24,Alerte renforcée
32,Hauts-de-France,Pas-de-Calais,2020-10-13,False,188.53,157.79999999999998,33.79,32.94,Alerte renforcée
32,Hauts-de-France,Pas-de-Calais,2020-10-14,False,203.02,167.07999999999996,34.47,30.59,Alerte renforcée
32,Hauts-de-France,Pas-de-Calais,2020-10-15,False,220.07,186.66999999999996,37.44,28.24,Alerte renforcée
32,Hauts-de-France,Pas-de-Calais,2020-10-16,False,237.05,209.86999999999995,39.5,28.24,Alerte renforcée
32,Hauts-de-France,Pas-de-Calais,2020-10-17,False,241.95,215.53999999999996,43.84,32.94,Alerte renforcée
32,Hauts-de-France,Pas-de-Calais,2020-10-18,False,243.69,217.60999999999996,44.98,34.12,Alerte renforcée
32,Hauts-de-France,Pas-de-Calais,2020-10-19,False,264.23,246.99999999999997,51.6,41.18,Alerte maximale
32,Hauts-de-France,Pas-de-Calais,2020-10-20,False,287.72,276.38999999999993,51.14,37.65,Alerte maximale
32,Hauts-de-France,Pas-de-Calais,2020-10-21,False,309.06,297.00999999999993,52.28,38.82,Alerte maximale
32,Hauts-de-France,Pas-de-Calais,2020-10-22,False,342.02,341.35999999999996,55.71,45.88,Alerte maximale
32,Hauts-de-France,Pas-de-Calais,2020-10-23,False,385.71,400.65999999999997,57.08,45.88,Alerte maximale
32,Hauts-de-France,Pas-de-Calais,2020-10-24,False,408.8,420.77,59.13,49.41,Alerte maximale
32,Hauts-de-France,Pas-de-Calais,2020-10-25,False,411.88,428.5,61.19,54.12,État urgence sanitaire
32,Hauts-de-France,Pas-de-Calais,2020-10-26,False,461.08,470.7800000000001,67.35,61.18,État urgence sanitaire
32,Hauts-de-France,Pas-de-Calais,2020-10-27,False,499.13,498.62000000000006,68.95,58.82,État urgence sanitaire
32,Hauts-de-France,Pas-de-Calais,2020-10-28,False,528.73,540.9100000000001,74.66,57.65,État urgence sanitaire
32,Hauts-de-France,Pas-de-Calais,2020-10-29,False,546.45,537.3000000000001,75.8,65.88,État urgence sanitaire
32,Hauts-de-France,Pas-de-Calais,2020-10-30,False,554.23,524.4100000000001,81.05,74.12,État urgence sanitaire
32,Hauts-de-France,Pas-de-Calais,2020-10-31,False,559.47,530.08,86.53,80.0,État urgence sanitaire
32,Hauts-de-France,Pas-de-Calais,2020-11-01,False,561.01,533.69,92.69,88.24,État urgence sanitaire
32,Hauts-de-France,Pas-de-Calais,2020-11-02,False,583.97,553.8,97.03,94.12,État urgence sanitaire
32,Hauts-de-France,Pas-de-Calais,2020-11-03,False,588.93,553.29,99.54,94.12,État urgence sanitaire
32,Hauts-de-France,Pas-de-Calais,2020-11-04,False,577.39,548.6499999999999,101.6,98.82,État urgence sanitaire
32,Hauts-de-France,Pas-de-Calais,2020-11-05,False,567.12,563.5999999999999,105.02,107.06,État urgence sanitaire
32,Hauts-de-France,Pas-de-Calais,2020-11-06,False,543.63,557.41,107.76,107.06,État urgence sanitaire
32,Hauts-de-France,Pas-de-Calais,2020-11-07,False,527.19,545.55,109.82,112.94,État urgence sanitaire
32,Hauts-de-France,Pas-de-Calais,2020-11-08,False,523.43,539.8799999999999,111.19,112.94,État urgence sanitaire
32,Hauts-de-France,Pas-de-Calais,2020-11-09,False,475.11,532.1499999999999,113.7,120.0,État urgence sanitaire
32,Hauts-de-France,Pas-de-Calais,2020-11-10,False,441.55,530.0899999999999,113.01,120.0,État urgence sanitaire
32,Hauts-de-France,Pas-de-Calais,2020-11-11,False,370.07,443.96999999999997,114.38,123.53,État urgence sanitaire
32,Hauts-de-France,Pas-de-Calais,2020-11-12,False,353.9,425.41,115.75,128.24,État urgence sanitaire
32,Hauts-de-France,Pas-de-Calais,2020-11-13,,,,115.98,135.29,
32,Hauts-de-France,Pas-de-Calais,2020-11-14,,,,115.07,129.41,
32,Hauts-de-France,Pas-de-Calais,2020-11-15,,,,115.3,130.59,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-03-18,,,,5.37,2.6,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-03-19,,,,9.48,1.3,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-03-20,,,,11.45,1.3,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-03-21,,,,11.45,1.3,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-03-22,,,,14.31,2.6,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-03-23,,,,22.72,3.9,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-03-24,,,,30.05,5.19,
